    3   13   -2     15.     76.   -160. 0.28021E+17     18.     21.     61.           0.4509
    3   13   -1     15.     76.   -161. 0.28948E+17     15.     24.     61.           0.4854
    3   13    0     14.     77.   -161. 0.29685E+17     13.     27.     60.           0.5140
    3   13    1     13.     77.   -162. 0.30224E+17     11.     30.     60.           0.5359
    3   13    2     12.     77.   -163. 0.30562E+17      9.     32.     59.           0.5503
    3   13    3     11.     78.   -165. 0.30695E+17      6.     35.     59.           0.5568
    3   13    4     10.     80.   -167. 0.30622E+17      4.     38.     58.           0.5552
    3   13    5    278.     83.     -4. 0.30343E+17      2.     41.     58.           0.5454
    3   13    6     82.     56.    -46. 0.29862E+17      1.     42.     57.           0.5280
    3   14   -6     19.     76.   -158. 0.23566E+17     27.      8.     65.           0.2792
    3   14   -5     18.     77.   -159. 0.25260E+17     24.     11.     64.           0.3254
